day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;68100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;1184.0
-1;68100;KELP;2015;31;;;;;2017;-4;2018;-31;;;2016.0;1184.0
-1;68200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;1237.0
-1;68200;KELP;2017;0;2015;31;;;2018;-31;;;;;2017.5;1237.0
-1;68300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;1236.0
-1;68300;KELP;2017;0;2015;29;;;2018;-29;;;;;2017.5;1236.0
-1;68400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;1204.0
-1;68400;KELP;2015;28;;;;;2018;-28;;;;;2016.5;1204.0
-1;68500;RAINFOREST_RESIN;9995;23;;;;;10002;-5;10005;-23;;;9998.5;1171.0
-1;68500;KELP;2015;23;;;;;2018;-23;;;;;2016.5;1171.0
-1;68600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;-1;10005;-24;;;10000.0;1205.5
-1;68600;KELP;2015;24;;;;;2018;-25;;;;;2016.5;1205.5
-1;68700;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;1205.5
-1;68700;KELP;2015;28;;;;;2018;-28;;;;;2016.5;1205.5
-1;68800;RAINFOREST_RESIN;9995;22;;;;;9998;-2;10005;-22;;;9996.5;1127.0
-1;68800;KELP;2015;22;;;;;2018;-22;;;;;2016.5;1127.0
-1;68900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;1239.5
-1;68900;KELP;2017;0;2015;28;;;2018;-28;;;;;2017.5;1239.5
-1;69000;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;1208.5
-1;69000;KELP;2015;30;;;;;2018;-30;;;;;2016.5;1208.5
-1;69100;RAINFOREST_RESIN;9998;9;9996;1;9995;30;10004;-1;10005;-30;;;10001.0;1245.5
-1;69100;KELP;2015;30;;;;;2018;-31;;;;;2016.5;1245.5
-1;69200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;1258.5
-1;69200;KELP;2017;0;2015;30;;;2018;-30;;;;;2017.5;1258.5
-1;69300;RAINFOREST_RESIN;9995;21;;;;;9998;-2;10005;-21;;;9996.5;1175.5
-1;69300;KELP;2017;0;2015;21;;;2018;-21;;;;;2017.5;1175.5
-1;69400;RAINFOREST_RESIN;10002;0;9998;2;9996;1;10004;-1;10005;-25;;;10003.0;1299.5
-1;69400;KELP;2015;26;;;;;2018;-26;;;;;2016.5;1299.5
-1;69500;RAINFOREST_RESIN;9998;1;9996;2;9995;24;10004;-2;10005;-24;;;10001.0;1253.5
-1;69500;KELP;2015;32;;;;;2018;-26;;;;;2016.5;1253.5
-1;69600;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;1232.0
-1;69600;KELP;2015;22;;;;;2018;-23;;;;;2016.5;1232.0
-1;69700;RAINFOREST_RESIN;10002;0;9996;1;9995;20;10004;-1;10005;-20;;;10003.0;1303.0
-1;69700;KELP;2015;21;;;;;2018;-21;;;;;2016.5;1303.0
-1;69800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;1237.0
-1;69800;KELP;2015;24;;;;;2018;-24;;;;;2016.5;1237.0
-1;69900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;1237.0
-1;69900;KELP;2015;29;;;;;2018;-29;;;;;2016.5;1237.0
-1;70000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;1237.0
-1;70000;KELP;2015;29;;;;;2018;-29;;;;;2016.5;1237.0
-1;70100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;1237.5
-1;70100;KELP;2015;23;;;;;2018;-2;2019;-22;;;2016.5;1237.5
-1;70200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;1237.5
-1;70200;KELP;2015;22;;;;;2018;-22;;;;;2016.5;1237.5
-1;70300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;-4;10004;-1;10005;-25;9997.0;1169.5
-1;70300;KELP;2015;26;;;;;2018;-26;;;;;2016.5;1169.5
-1;70400;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;1224.0
-1;70400;KELP;2015;26;;;;;2017;-6;2018;-26;;;2016.0;1224.0
-1;70500;RAINFOREST_RESIN;9995;23;;;;;10000;-6;10005;-23;;;9997.5;1139.0
-1;70500;KELP;2015;23;;;;;2016;-3;2017;-3;2018;-23;2015.5;1139.0
-1;70600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;1248.5
-1;70600;KELP;2015;34;;;;;2018;-28;;;;;2016.5;1248.5
-1;70700;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;1248.5
-1;70700;KELP;2015;26;;;;;2018;-26;;;;;2016.5;1248.5
-1;70800;RAINFOREST_RESIN;10002;0;9995;27;;;10005;-27;;;;;10003.5;1346.5
-1;70800;KELP;2015;26;;;;;2018;-27;;;;;2016.5;1346.5
-1;70900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;1252.0
-1;70900;KELP;2015;32;;;;;2018;-32;;;;;2016.5;1252.0
-1;71000;RAINFOREST_RESIN;9996;1;9995;29;;;10002;-5;10004;-1;10005;-29;9999.0;1225.0
-1;71000;KELP;2015;30;;;;;2018;-30;;;;;2016.5;1225.0
-1;71100;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;-1;10005;-21;;;10001.0;1279.0
-1;71100;KELP;2015;22;;;;;2018;-22;;;;;2016.5;1279.0
-1;71200;RAINFOREST_RESIN;10002;0;9996;1;9995;28;10004;-1;10005;-28;;;10003.0;1333.5
-1;71200;KELP;2015;28;;;;;2018;-29;;;;;2016.5;1333.5
-1;71300;RAINFOREST_RESIN;9996;2;9995;26;;;10002;-4;10004;-2;10005;-26;9999.0;1210.0
-1;71300;KELP;2015;28;;;;;2017;-4;2018;-28;;;2016.0;1210.0
-1;71400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;-3;10004;-2;10005;-24;9999.0;1229.5
-1;71400;KELP;2015;26;;;;;2018;-26;;;;;2016.5;1229.5
-1;71500;RAINFOREST_RESIN;10002;0;9996;2;9995;26;10004;-2;10005;-26;;;10003.0;1337.0
-1;71500;KELP;2015;25;;;;;2018;-28;;;;;2016.5;1337.0
-1;71600;RAINFOREST_RESIN;9996;1;9995;27;;;9998;-6;10004;-1;10005;-27;9997.0;1163.0
-1;71600;KELP;2014;28;;;;;2018;-28;;;;;2016.0;1163.0
-1;71700;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;1205.0
-1;71700;KELP;2014;31;;;;;2016;-4;2018;-31;;;2015.0;1205.0
-1;71800;RAINFOREST_RESIN;10002;0;9996;2;9995;25;10004;-2;10005;-25;;;10003.0;1338.0
-1;71800;KELP;2014;27;;;;;2018;-27;;;;;2016.0;1338.0
-1;71900;RAINFOREST_RESIN;10002;0;9996;1;9995;25;10004;-1;10005;-25;;;10003.0;1337.0
-1;71900;KELP;2014;26;;;;;2018;-26;;;;;2016.0;1337.0
-1;72000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;1260.0
-1;72000;KELP;2015;21;;;;;2017;-6;2018;-21;;;2016.0;1260.0
-1;72100;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;1211.0
-1;72100;KELP;2014;21;;;;;2016;-5;2018;-21;;;2015.0;1211.0
-1;72200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;1306.0
-1;72200;KELP;2016;0;2014;31;;;2018;-31;;;;;2017.0;1306.0
-1;72300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;-8;10004;-1;10005;-22;9999.0;1234.0
-1;72300;KELP;2014;23;;;;;2018;-23;;;;;2016.0;1234.0
-1;72400;RAINFOREST_RESIN;10002;0;9996;2;9995;20;10004;-2;10005;-20;;;10003.0;1291.0
-1;72400;KELP;2014;22;;;;;2016;-6;2018;-22;;;2015.0;1291.0
-1;72500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;1243.5
-1;72500;KELP;2014;34;;;;;2017;-27;;;;;2015.5;1243.5
-1;72600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;1196.0
-1;72600;KELP;2014;35;;;;;2015;-9;2017;-29;;;2014.5;1196.0
-1;72700;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;1246.0
-1;72700;KELP;2014;23;;;;;2017;-23;;;;;2015.5;1246.0
-1;72800;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;1246.0
-1;72800;KELP;2014;20;;;;;2017;-20;;;;;2015.5;1246.0
-1;72900;RAINFOREST_RESIN;9998;1;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;1270.0
-1;72900;KELP;2014;24;;;;;2017;-24;;;;;2015.5;1270.0
-1;73000;RAINFOREST_RESIN;9996;1;9995;21;;;10002;-7;10004;-1;10005;-21;9999.0;1197.0
-1;73000;KELP;2014;21;;;;;2016;-2;2017;-22;;;2015.0;1197.0
-1;73100;RAINFOREST_RESIN;9996;2;9995;29;;;10002;-3;10004;-2;10005;-29;9999.0;1222.0
-1;73100;KELP;2014;31;;;;;2017;-31;;;;;2015.5;1222.0
-1;73200;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;1246.0
-1;73200;KELP;2014;21;;;;;2017;-21;;;;;2015.5;1246.0
-1;73300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;1246.0
-1;73300;KELP;2014;30;;;;;2017;-30;;;;;2015.5;1246.0
-1;73400;RAINFOREST_RESIN;9995;30;;;;;9998;-2;10005;-30;;;9996.5;1135.5
-1;73400;KELP;2014;30;;;;;2016;-4;2017;-30;;;2015.0;1135.5
-1;73500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;1248.0
-1;73500;KELP;2014;25;;;;;2017;-25;;;;;2015.5;1248.0
-1;73600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;-1;10005;-24;;;10000.0;1248.0
-1;73600;KELP;2014;25;;;;;2017;-25;;;;;2015.5;1248.0
-1;73700;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;1248.0
-1;73700;KELP;2014;24;;;;;2017;-24;;;;;2015.5;1248.0
-1;73800;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;1223.0
-1;73800;KELP;2014;24;;;;;2016;-5;2018;-24;;;2015.0;1223.0
-1;73900;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;1298.0
-1;73900;KELP;2015;27;;;;;2018;-30;;;;;2016.5;1298.0
-1;74000;RAINFOREST_RESIN;10002;0;9998;10;9996;2;10004;-2;10005;-24;;;10003.0;1347.0
-1;74000;KELP;2015;26;;;;;2017;-3;2018;-26;;;2016.0;1347.0
-1;74100;RAINFOREST_RESIN;10000;0;9996;2;9995;30;10004;-2;10005;-30;;;10002.0;1355.0
-1;74100;KELP;2016;0;2015;32;;;2018;-32;;;;;2017.0;1355.0
-1;74200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;-6;10004;-2;10005;-20;9999.0;1279.0
-1;74200;KELP;2015;22;;;;;2018;-22;;;;;2016.5;1279.0
-1;74300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-6;10004;-2;10005;-30;9999.0;1280.5
-1;74300;KELP;2015;5;2014;32;;;2018;-32;;;;;2016.5;1280.5
-1;74400;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;1298.5
-1;74400;KELP;2015;30;;;;;2018;-30;;;;;2016.5;1298.5
-1;74500;RAINFOREST_RESIN;10000;0;9995;29;;;10005;-29;;;;;10002.5;1355.5
-1;74500;KELP;2016;0;2014;29;;;2018;-29;;;;;2017.0;1355.5
-1;74600;RAINFOREST_RESIN;10002;0;9998;7;9995;29;10005;-29;;;;;10003.5;1327.0
-1;74600;KELP;2014;29;;;;;2018;-29;;;;;2016.0;1327.0
-1;74700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;1278.0
-1;74700;KELP;2014;32;;;;;2018;-32;;;;;2016.0;1278.0
-1;74800;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;-1;10005;-25;;;10001.0;1292.0
-1;74800;KELP;2014;26;;;;;2018;-26;;;;;2016.0;1292.0
-1;74900;RAINFOREST_RESIN;10002;0;9996;1;9995;30;10004;-1;10005;-30;;;10003.0;1340.0
-1;74900;KELP;2015;31;;;;;2018;-31;;;;;2016.5;1340.0
-1;75000;RAINFOREST_RESIN;9995;27;;;;;9998;-2;10005;-27;;;9996.5;1257.5
-1;75000;KELP;2016;0;2014;27;;;2017;-27;;;;;2016.5;1257.5
-1;75100;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;1298.0
-1;75100;KELP;2014;30;;;;;2017;-30;;;;;2015.5;1298.0
-1;75200;RAINFOREST_RESIN;9998;2;9996;2;9995;24;10004;-2;10005;-24;;;10001.0;1359.5
-1;75200;KELP;2016;0;2014;26;;;2017;-2;2018;-24;;;2016.5;1359.5
-1;75300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;1299.5
-1;75300;KELP;2014;29;;;;;2017;-29;;;;;2015.5;1299.5
-1;75400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;1299.5
-1;75400;KELP;2014;31;;;;;2017;-31;;;;;2015.5;1299.5
-1;75500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;1308.5
-1;75500;KELP;2014;34;;;;;2017;-30;;;;;2015.5;1308.5
-1;75600;RAINFOREST_RESIN;10002;0;9996;2;9995;26;10004;-2;10005;-26;;;10003.0;1382.5
-1;75600;KELP;2014;28;;;;;2017;-28;;;;;2015.5;1382.5
-1;75700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;1291.0
-1;75700;KELP;2014;27;;;;;2016;-3;2017;-27;;;2015.0;1291.0
-1;75800;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;-1;10005;-29;;;10001.0;1334.5
-1;75800;KELP;2014;30;;;;;2017;-30;;;;;2015.5;1334.5
-1;75900;RAINFOREST_RESIN;9995;21;;;;;10002;-8;10005;-21;;;9998.5;1300.0
-1;75900;KELP;2014;21;;;;;2018;-21;;;;;2016.0;1300.0
-1;76000;RAINFOREST_RESIN;9998;2;9996;2;9995;30;10004;-2;10005;-30;;;10001.0;1382.5
-1;76000;KELP;2015;32;;;;;2018;-32;;;;;2016.5;1382.5
-1;76100;RAINFOREST_RESIN;9996;1;9995;20;;;9998;-2;10004;-1;10005;-20;9997.0;1285.5
-1;76100;KELP;2015;21;;;;;2018;-21;;;;;2016.5;1285.5
-1;76200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;1343.0
-1;76200;KELP;2014;22;;;;;2018;-22;;;;;2016.0;1343.0
-1;76300;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;1368.0
-1;76300;KELP;2015;6;2014;27;;;2018;-27;;;;;2016.5;1368.0
-1;76400;RAINFOREST_RESIN;9998;4;9995;28;;;10005;-28;;;;;10001.5;1380.5
-1;76400;KELP;2014;28;;;;;2018;-28;;;;;2016.0;1380.5
-1;76500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;1318.0
-1;76500;KELP;2014;7;2013;27;;;2017;-28;;;;;2015.5;1318.0
-1;76600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;1318.0
-1;76600;KELP;2014;30;;;;;2017;-30;;;;;2015.5;1318.0
-1;76700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;1293.0
-1;76700;KELP;2014;26;;;;;2016;-4;2017;-26;;;2015.0;1293.0
-1;76800;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;1318.0
-1;76800;KELP;2014;25;;;;;2017;-25;;;;;2015.5;1318.0
-1;76900;RAINFOREST_RESIN;9998;5;9995;24;;;10005;-24;;;;;10001.5;1255.5
-1;76900;KELP;2013;24;;;;;2014;-6;2017;-24;;;2013.5;1255.5
-1;77000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;-4;10004;-1;10005;-26;9999.0;1246.0
-1;77000;KELP;2013;27;;;;;2016;-27;;;;;2014.5;1246.0
-1;77100;RAINFOREST_RESIN;10000;0;9998;9;9996;1;10004;-1;10005;-29;;;10002.0;1357.5
-1;77100;KELP;2015;0;2014;0;2013;30;2016;-30;;;;;2015.5;1357.5
-1;77200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;1206.0
-1;77200;KELP;2012;28;;;;;2014;-7;2016;-28;;;2013.0;1206.0
-1;77300;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;1231.0
-1;77300;KELP;2012;24;;;;;2015;-24;;;;;2013.5;1231.0
-1;77400;RAINFOREST_RESIN;9995;30;;;;;10002;-2;10005;-30;;;9998.5;1223.0
-1;77400;KELP;2012;30;;;;;2016;-30;;;;;2014.0;1223.0
-1;77500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;1231.0
-1;77500;KELP;2012;30;;;;;2015;-30;;;;;2013.5;1231.0
-1;77600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;1231.0
-1;77600;KELP;2012;30;;;;;2015;-27;;;;;2013.5;1231.0
-1;77700;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;1281.0
-1;77700;KELP;2013;26;;;;;2016;-26;;;;;2014.5;1281.0
-1;77800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;1256.0
-1;77800;KELP;2013;26;;;;;2015;-2;2016;-26;;;2014.0;1256.0
-1;77900;RAINFOREST_RESIN;10002;0;9996;2;9995;30;10004;-2;10005;-30;;;10003.0;1344.0
-1;77900;KELP;2013;39;;;;;2016;-32;;;;;2014.5;1344.0
-1;78000;RAINFOREST_RESIN;9995;23;;;;;9998;-22;10005;-23;;;9996.5;1204.0
-1;78000;KELP;2013;30;;;;;2016;-23;;;;;2014.5;1204.0
-1;78100;RAINFOREST_RESIN;10002;0;9996;2;9995;22;10004;-2;10005;-22;;;10003.0;1348.0
-1;78100;KELP;2013;23;;;;;2014;-3;2016;-24;;;2013.5;1348.0
-1;78200;RAINFOREST_RESIN;9998;7;9995;27;;;10005;-27;;;;;10001.5;1329.5
-1;78200;KELP;2013;27;;;;;2015;-2;2016;-27;;;2014.0;1329.5
-1;78300;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;1286.0
-1;78300;KELP;2012;30;;;;;2016;-30;;;;;2014.0;1286.0
-1;78400;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;1236.0
-1;78400;KELP;2012;26;;;;;2014;-5;2016;-26;;;2013.0;1236.0
-1;78500;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;-1;10005;-22;;;10001.0;1373.0
-1;78500;KELP;2013;23;;;;;2016;-23;;;;;2014.5;1373.0
-1;78600;RAINFOREST_RESIN;9995;22;;;;;10002;-4;10005;-22;;;9998.5;1328.0
-1;78600;KELP;2013;22;;;;;2016;-22;;;;;2014.5;1328.0
-1;78700;RAINFOREST_RESIN;9996;2;9995;30;;;9998;-2;10004;-2;10005;-30;9997.0;1300.0
-1;78700;KELP;2013;30;;;;;2016;-32;;;;;2014.5;1300.0
-1;78800;RAINFOREST_RESIN;10002;0;9995;23;;;10005;-23;;;;;10003.5;1422.0
-1;78800;KELP;2013;27;;;;;2016;-23;;;;;2014.5;1422.0
-1;78900;RAINFOREST_RESIN;10002;0;9995;26;;;10005;-26;;;;;10003.5;1470.0
-1;78900;KELP;2015;0;2013;26;;;2016;-26;;;;;2015.5;1470.0
-1;79000;RAINFOREST_RESIN;9998;2;9995;28;;;10005;-28;;;;;10001.5;1362.5
-1;79000;KELP;2013;25;;;;;2015;-3;2016;-28;;;2014.0;1362.5
-1;79100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;1363.0
-1;79100;KELP;2013;23;;;;;2016;-24;;;;;2014.5;1363.0
-1;79200;RAINFOREST_RESIN;9996;1;9995;20;;;9998;-6;10004;-1;10005;-20;9997.0;1259.0
-1;79200;KELP;2013;21;;;;;2014;-5;2015;-2;2016;-21;2013.5;1259.0
-1;79300;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;-1;10005;-29;;;10001.0;1439.0
-1;79300;KELP;2014;4;2013;30;;;2017;-30;;;;;2015.5;1439.0
-1;79400;RAINFOREST_RESIN;9998;6;9996;2;9995;26;10004;-2;10005;-26;;;10001.0;1389.0
-1;79400;KELP;2013;27;;;;;2016;-2;2017;-26;;;2014.5;1389.0
-1;79500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;1394.0
-1;79500;KELP;2013;26;;;;;2017;-26;;;;;2015.0;1394.0
-1;79600;RAINFOREST_RESIN;9995;25;;;;;10002;-8;10005;-25;;;9998.5;1339.0
-1;79600;KELP;2013;25;;;;;2016;-25;;;;;2014.5;1339.0
-1;79700;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;1344.0
-1;79700;KELP;2012;24;;;;;2016;-24;;;;;2014.0;1344.0
-1;79800;RAINFOREST_RESIN;10002;0;9995;21;;;10005;-21;;;;;10003.5;1412.5
-1;79800;KELP;2013;21;;;;;2015;-8;2016;-21;;;2014.0;1412.5
-1;79900;RAINFOREST_RESIN;9998;1;9996;1;9995;29;10004;-1;10005;-29;;;10001.0;1390.0
-1;79900;KELP;2013;29;;;;;2016;-30;;;;;2014.5;1390.0
-1;80000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;1371.0
-1;80000;KELP;2013;32;;;;;2016;-32;;;;;2014.5;1371.0
-1;80100;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;1392.0
-1;80100;KELP;2014;0;2012;29;;;2016;-29;;;;;2015.0;1392.0
-1;80200;RAINFOREST_RESIN;9995;28;;;;;10005;-28;;;;;10000.0;1346.0
-1;80200;KELP;2012;28;;;;;2016;-28;;;;;2014.0;1346.0
-1;80300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;1369.0
-1;80300;KELP;2013;27;;;;;2016;-27;;;;;2014.5;1369.0
-1;80400;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;1346.0
-1;80400;KELP;2012;26;;;;;2016;-26;;;;;2014.0;1346.0
-1;80500;RAINFOREST_RESIN;9996;2;9995;26;;;10000;-12;10004;-2;10005;-26;9998.0;1250.0
-1;80500;KELP;2012;28;;;;;2014;-6;2016;-28;;;2013.0;1250.0
-1;80600;RAINFOREST_RESIN;9996;2;9995;24;;;10002;-9;10004;-2;10005;-24;9999.0;1363.0
-1;80600;KELP;2014;0;2013;2;2012;24;2016;-26;;;;;2015.0;1363.0
-1;80700;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;1346.0
-1;80700;KELP;2012;31;;;;;2016;-31;;;;;2014.0;1346.0
-1;80800;RAINFOREST_RESIN;9996;1;9995;29;;;10002;-3;10004;-1;10005;-29;9999.0;1383.5
-1;80800;KELP;2015;0;2013;35;;;2016;-30;;;;;2015.5;1383.5
-1;80900;RAINFOREST_RESIN;9995;21;;;;;10002;-5;10005;-21;;;9998.5;1331.5
-1;80900;KELP;2013;4;2012;21;;;2016;-21;;;;;2014.5;1331.5
-1;81000;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;1348.0
-1;81000;KELP;2012;29;;;;;2016;-29;;;;;2014.0;1348.0
-1;81100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;1410.0
-1;81100;KELP;2015;0;2013;1;2012;25;2016;-26;;;;;2015.5;1410.0
-1;81200;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;1409.5
-1;81200;KELP;2015;0;2013;22;;;2016;-22;;;;;2015.5;1409.5
-1;81300;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;1370.5
-1;81300;KELP;2013;31;;;;;2016;-31;;;;;2014.5;1370.5
-1;81400;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;1355.0
-1;81400;KELP;2013;26;;;;;2015;-7;2016;-1;2017;-25;2014.0;1355.0
-1;81500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;1413.5
-1;81500;KELP;2014;6;2013;25;;;2017;-25;;;;;2015.5;1413.5
-1;81600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;1374.5
-1;81600;KELP;2013;26;;;;;2016;-26;;;;;2014.5;1374.5
-1;81700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;1374.5
-1;81700;KELP;2013;30;;;;;2016;-24;;;;;2014.5;1374.5
-1;81800;RAINFOREST_RESIN;10002;0;9996;2;9995;23;10004;-2;10005;-23;;;10003.0;1484.5
-1;81800;KELP;2014;25;;;;;2017;-25;;;;;2015.5;1484.5
-1;81900;RAINFOREST_RESIN;9996;1;9995;29;;;9998;-2;10004;-1;10005;-29;9997.0;1345.5
-1;81900;KELP;2014;30;;;;;2017;-30;;;;;2015.5;1345.5
-1;82000;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;1437.0
-1;82000;KELP;2014;22;;;;;2018;-22;;;;;2016.0;1437.0
-1;82100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;1456.5
-1;82100;KELP;2015;27;;;;;2018;-27;;;;;2016.5;1456.5
-1;82200;RAINFOREST_RESIN;10002;0;9998;5;9996;2;10004;-2;10005;-23;;;10003.0;1527.5
-1;82200;KELP;2015;25;;;;;2018;-25;;;;;2016.5;1527.5
-1;82300;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;1458.5
-1;82300;KELP;2015;28;;;;;2018;-28;;;;;2016.5;1458.5
-1;82400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;1458.5
-1;82400;KELP;2015;21;;;;;2018;-21;;;;;2016.5;1458.5
-1;82500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;1458.5
-1;82500;KELP;2015;22;;;;;2018;-23;;;;;2016.5;1458.5
-1;82600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;-8;10004;-2;10005;-25;9999.0;1391.0
-1;82600;KELP;2015;27;;;;;2016;-12;2017;-7;2018;-2;2015.5;1391.0
